,Date,Ticker,Company,TTM_NetIncome,Shareholders_Equity,Return_on_Equity,Total_Assets,Return_On_Assets,LT_Investments_Debt,Return_on_Investment,Shares_Outstanding,TTM_Revenue,TTM_Gross_Profit,Gross_Margin,Net_Margin
20,2017-03-31,ABC,amerisourcebergen,1150000000.0,2530000000.0,0.5329,34400000000.0,0.0345,6370000000.0,0.2964,221000000.0,149760000000.0,4530000000.0,0.0302,0.0077
21,2016-12-31,ABC,amerisourcebergen,1350000000.0,2120000000.0,0.6469,33920000000.0,0.0408,5990000000.0,0.3477,222000000.0,148310000000.0,4350000000.0,0.029300000000000003,0.0091
22,2016-09-30,ABC,amerisourcebergen,1430000000.0,2130000000.0,0.7617,33640000000.0,0.0443,5980000000.0,0.2553,226000000.0,146850000000.0,4269999999.9999995,0.0291,0.0097
23,2016-06-30,ABC,amerisourcebergen,1640000000.0,1880000000.0,1.0979,31910000000.0,0.053399999999999996,5670000000.0,0.3309,225000000.0,144760000000.0,4120000000.0,0.0285,0.0113
24,2016-03-31,ABC,amerisourcebergen,1510000000.0,2190000000.0,1.0614,32500000000.0,0.0509,6560000000.0,0.3005,225000000.0,142110000000.0,3910000000.0,0.0275,0.0106
25,2015-12-31,ABC,amerisourcebergen,390000000.0,1300000000.0,0.2899,30760000000.0,0.0139,5690000000.0,0.06280000000000001,227000000.0,139080000000.0,3740000000.0,0.0269,0.0028000000000000004
26,2015-09-30,ABC,amerisourcebergen,-140000000.0,620000000.0,-0.09390000000000001,27960000000.0,-0.0051,4360000000.0,0.0877,218000000.0,135960000000.00002,3530000000.0,0.026000000000000002,-0.001
27,2015-06-30,ABC,amerisourcebergen,-430000000.0,1580000000.0,-0.24,27330000000.0,-0.0172,5320000000.0,0.019299999999999998,240000000.0,132080000000.00002,3430000000.0,0.026000000000000002,-0.0033
28,2015-03-31,ABC,amerisourcebergen,-660000000.0,1920000000.0,-0.3461,27010000000.0,-0.0281,5860000000.0,-0.0298,220000000.0,128199999999.99998,3230000000.0,0.0252,-0.0051
29,2014-12-31,ABC,amerisourcebergen,30000000.0,1770000000.0,0.0168,24910000000.0,0.0015,3760000000.0,0.1401,219000000.0,123980000000.0,3050000000.0,0.0246,0.0003
30,2014-09-30,ABC,amerisourcebergen,270000000.0,1960000000.0,0.1315,21530000000.0,0.013300000000000001,3950000000.0,0.2069,235000000.0,119570000000.0,2980000000.0,0.024900000000000002,0.0023
31,2014-06-30,ABC,amerisourcebergen,260000000.0,1990000000.0,0.1191,20630000000.0,0.013000000000000001,3980000000.0,0.1843,226000000.0,112450000000.0,2680000000.0,0.023799999999999998,0.0023
32,2014-03-31,ABC,amerisourcebergen,440000000.0,2150000000.0,0.19269999999999998,20360000000.0,0.0233,3540000000.0,0.193,236000000.0,104010000000.0,2550000000.0,0.0245,0.0042
33,2013-12-31,ABC,amerisourcebergen,310000000.0,2250000000.0,0.13119999999999998,19800000000.0,0.0171,3650000000.0,0.20350000000000001,237000000.0,96080000000.0,2540000000.0,0.0264,0.0032
34,2013-09-30,ABC,amerisourcebergen,430000000.0,2320000000.0,0.1843,18920000000.0,0.0259,3720000000.0,0.2394,235000000.0,87960000000.0,2510000000.0,0.0285,0.0049
35,2013-06-30,ABC,amerisourcebergen,550000000.0,2420000000.0,0.2285,16579999999.999998,0.034300000000000004,3820000000.0,0.2919,236000000.0,82230000000.0,2640000000.0,0.0321,0.0066
36,2013-03-31,ABC,amerisourcebergen,560000000.0,2350000000.0,0.22210000000000002,16110000000.0,0.0356,3740000000.0,0.32880000000000004,235000000.0,79650000000.0,2750000000.0,0.0345,0.006999999999999999
37,2012-12-31,ABC,amerisourcebergen,730000000.0,2340000000.0,0.2718,15500000000.0,0.04650000000000001,3730000000.0,0.3215,236000000.0,78830000000.0,2710000000.0,0.0344,0.0092
38,2012-09-30,ABC,amerisourcebergen,720000000.0,2460000000.0,0.2556,15440000000.0,0.045700000000000005,3850000000.0,0.305,257000000.0,78080000000.0,2640000000.0,0.0337,0.0092
39,2012-06-30,ABC,amerisourcebergen,700000000.0,2930000000.0,0.24109999999999998,15750000000.0,0.045,4410000000.0,0.2839,256000000.0,78230000000.0,2470000000.0,0.0316,0.009000000000000001
40,2012-03-31,ABC,amerisourcebergen,710000000.0,2950000000.0,0.2366,15650000000.0,0.045899999999999996,4440000000.0,0.2798,262000000.0,79070000000.0,2460000000.0,0.0311,0.0089
41,2011-12-31,ABC,amerisourcebergen,710000000.0,2910000000.0,0.2336,15980000000.0,0.0467,4390000000.0,0.2763,263000000.0,79120000000.0,2460000000.0,0.0311,0.0089
42,2011-09-30,ABC,amerisourcebergen,710000000.0,2870000000.0,0.2321,14980000000.0,0.0481,3840000000.0,0.2776,278000000.0,78700000000.0,2460000000.0,0.031200000000000002,0.009000000000000001
43,2011-06-30,ABC,amerisourcebergen,700000000.0,3200000000.0,0.2285,14860000000.0,0.0482,4570000000.0,0.2718,279000000.0,79350000000.0,2480000000.0,0.0313,0.0088
44,2011-03-31,ABC,amerisourcebergen,680000000.0,3130000000.0,0.2267,14680000000.0,0.047400000000000005,4480000000.0,0.268,280000000.0,78790000000.0,2420000000.0,0.030699999999999998,0.0086
45,2010-12-31,ABC,amerisourcebergen,650000000.0,2960000000.0,0.2213,14130000000.0,0.0458,4250000000.0,0.25980000000000003,281000000.0,78330000000.0,2340000000.0,0.029900000000000003,0.008199999999999999
46,2010-09-30,ABC,amerisourcebergen,640000000.0,2950000000.0,0.222,14440000000.0,0.045599999999999995,4300000000.0,0.2583,287000000.0,77780000000.0,2320000000.0,0.029900000000000003,0.008199999999999999
47,2010-06-30,ABC,amerisourcebergen,630000000.0,2930000000.0,0.2228,14000000000.0,0.0455,4290000000.0,0.262,287000000.0,76960000000.0,2300000000.0,0.029900000000000003,0.008100000000000001
48,2010-03-31,ABC,amerisourcebergen,580000000.0,2830000000.0,0.20989999999999998,13820000000.0,0.0433,4190000000.0000005,0.25,287000000.0,75750000000.0,2230000000.0,0.029500000000000002,0.0077
49,2009-12-31,ABC,amerisourcebergen,540000000.0,2740000000.0,0.1975,13560000000.0,0.0414,4120000000.0,0.23850000000000002,291000000.0,73760000000.0,2170000000.0,0.029500000000000002,0.0074
0,2022-03-31,LH,laboratory-of-america-holdings,2100000000.0,10720000000.0,0.201,20730000000.0,0.10189999999999999,16190000000.000002,0.1813,94000000.0,15860000000.0,5260000000.0,0.33159999999999995,0.1323
1,2021-12-31,LH,laboratory-of-america-holdings,2380000000.0,10270000000.0,0.23149999999999998,20390000000.0,0.1158,15780000000.0,0.2084,98000000.0,16120000000.000002,5630000000.0,0.3489,0.1474
2,2021-09-30,LH,laboratory-of-america-holdings,2760000000.0,10530000000.0,0.2746,20870000000.0,0.1351,16030000000.000002,0.24760000000000001,97000000.0,16559999999.999998,6160000000.0,0.3718,0.1668
3,2021-06-30,LH,laboratory-of-america-holdings,2880000000.0,10250000000.0,0.3034,20420000000.0,0.1445,15760000000.0,0.2759,98000000.0,16390000000.0,6330000000.0,0.3861,0.17559999999999998
4,2021-03-31,LH,laboratory-of-america-holdings,2640000000.0,10020000000.0,0.3016,20420000000.0,0.13720000000000002,15030000000.0,0.2614,99000000.0,15320000000.0,5820000000.0,0.38020000000000004,0.1726
5,2020-12-31,LH,laboratory-of-america-holdings,1560000000.0,9440000000.0,0.1942,20070000000.0,0.0842,14940000000.0,0.1796,98000000.0,13980000000.0,4950000000.0,0.3543,0.11130000000000001
6,2020-09-30,LH,laboratory-of-america-holdings,850000000.0,8240000000.0,0.11199999999999999,18740000000.0,0.047,13740000000.0,0.1124,98000000.0,12440000000.0,3870000000.0,0.311,0.0679
7,2020-06-30,LH,laboratory-of-america-holdings,360000000.0,7350000000.0,0.049800000000000004,17850000000.0,0.0204,12860000000.0,0.0594,98000000.0,11480000000.0,3130000000.0,0.2725,0.0316
8,2020-03-31,LH,laboratory-of-america-holdings,320000000.0,7020000000.0,0.0443,17300000000.0,0.0181,12900000000.0,0.0617,97000000.0,11590000000.0,3190000000.0,0.2754,0.0277
9,2019-12-31,LH,laboratory-of-america-holdings,820000000.0,7570000000.0,0.1134,18050000000.0,0.0467,13450000000.0,0.1007,99000000.0,11560000000.0,3250000000.0,0.2815,0.0713
10,2019-09-30,LH,laboratory-of-america-holdings,760000000.0,7230000000.0,0.1061,17850000000.0,0.043899999999999995,13430000000.0,0.09939999999999999,98000000.0,11390000000.0,3200000000.0,0.2813,0.0663
11,2019-06-30,LH,laboratory-of-america-holdings,850000000.0,7140000000.0,0.1198,17740000000.0,0.050499999999999996,13330000000.0,0.0998,99000000.0,11290000000.0,3180000000.0,0.2813,0.0755
12,2019-03-31,LH,laboratory-of-america-holdings,900000000.0,7110000000.0,0.1265,16969999999.999998,0.0541,12660000000.0,0.10279999999999999,100000000.0,11280000000.0,3190000000.0,0.2826,0.0795
13,2018-12-31,LH,laboratory-of-america-holdings,880000000.0,6970000000.0,0.1252,16190000000.000002,0.053399999999999996,13010000000.0,0.1005,103000000.0,11330000000.0,3180000000.0,0.2802,0.078
14,2018-09-30,LH,laboratory-of-america-holdings,1410000000.0,7250000000.0,0.20149999999999998,16660000000.0,0.0848,13290000000.0,0.102,103000000.0,11290000000.0,3220000000.0,0.2853,0.1252
15,2018-06-30,LH,laboratory-of-america-holdings,1270000000.0,7040000000.0,0.188,16510000000.000002,0.076,13080000000.0,0.1007,103000000.0,11080000000.0,3220000000.0,0.2902,0.1144
16,2018-03-31,LH,laboratory-of-america-holdings,1220000000.0,6980000000.0,0.1889,16829999999.999998,0.0748,13340000000.0,0.1008,103000000.0,10740000000.0,3160000000.0,0.294,0.1134
17,2017-12-31,LH,laboratory-of-america-holdings,1230000000.0,6800000000.0,0.20079999999999998,16670000000.000002,0.0783,13150000000.0,0.1066,104000000.0,10310000000.0,3090000000.0,0.3,0.1191
18,2017-09-30,LH,laboratory-of-america-holdings,700000000.0,6130000000.0,0.1216,16690000000.000002,0.0467,13330000000.0,0.10769999999999999,104000000.0,9900000000.0,2740000000.0,0.2764,0.0711
19,2017-06-30,LH,laboratory-of-america-holdings,710000000.0,5880000000.0,0.1263,14900000000.0,0.049100000000000005,11490000000.0,0.1131,104000000.0,9700000000.0,2740000000.0,0.2827,0.07339999999999999
20,2017-03-31,LH,laboratory-of-america-holdings,730000000.0,5650000000.0,0.133,14430000000.0,0.051,11050000000.0,0.11689999999999999,104000000.0,9600000000.0,2790000000.0,0.29059999999999997,0.0761
21,2016-12-31,LH,laboratory-of-america-holdings,710000000.0,5510000000.0,0.1324,14250000000.0,0.049699999999999994,10810000000.0,0.1151,104000000.0,9550000000.0,2850000000.0,0.2987,0.0745
22,2016-09-30,LH,laboratory-of-america-holdings,660000000.0,5520000000.0,0.12560000000000002,14480000000.0,0.046,11000000000.0,0.1104,105000000.0,9520000000.0,3130000000.0,0.3293,0.0692
23,2016-06-30,LH,laboratory-of-america-holdings,630000000.0,5310000000.0,0.1245,14200000000.0,0.0443,11280000000.0,0.1092,104000000.0,9420000000.0,3110000000.0,0.33030000000000004,0.0672
24,2016-03-31,LH,laboratory-of-america-holdings,600000000.0,5170000000.0,0.121,14410000000.0,0.0417,11140000000.0,0.10619999999999999,104000000.0,9260000000.0,3060000000.0,0.33020000000000005,0.0647
25,2015-12-31,LH,laboratory-of-america-holdings,440000000.0,4950000000.0,0.0915,14110000000.0,0.030699999999999998,10890000000.0,0.091,101000000.0,8680000000.0,2900000000.0,0.3346,0.050499999999999996
26,2015-09-30,LH,laboratory-of-america-holdings,450000000.0,4910000000.0,0.10529999999999999,14420000000.0,0.0356,10920000000.0,0.1016,103000000.0,7890000000.0,2710000000.0,0.34340000000000004,0.056799999999999996
27,2015-06-30,LH,laboratory-of-america-holdings,430000000.0,4770000000.0,0.11560000000000001,14470000000.0,0.039900000000000005,10880000000.0,0.1096,103000000.0,7130000000.0,2520000000.0,0.353,0.0603
28,2015-03-31,LH,laboratory-of-america-holdings,400000000.0,4520000000.0,0.12560000000000002,14150000000.0,0.044800000000000006,11120000000.0,0.1195,94000000.0,6370000000.0,2310000000.0,0.3627,0.0629
29,2014-12-31,LH,laboratory-of-america-holdings,510000000.0,2820000000.0,0.1902,7300000000.0,0.0713,5500000000.0,0.1632,86000000.0,6010000000.0,2200000000.0,0.3666,0.085
30,2014-09-30,LH,laboratory-of-america-holdings,520000000.0,2770000000.0,0.1985,7230000000.0,0.073,5690000000.0,0.16440000000000002,87000000.0,5940000000.0,2180000000.0,0.3678,0.08710000000000001
31,2014-06-30,LH,laboratory-of-america-holdings,530000000.0,2660000000.0,0.20679999999999998,7150000000.0,0.076,5570000000.0,0.16949999999999998,86000000.0,5850000000.0,2160000000.0,0.36950000000000005,0.09029999999999999
32,2014-03-31,LH,laboratory-of-america-holdings,540000000.0,2500000000.0,0.2109,6990000000.0,0.07919999999999999,5400000000.0,0.1779,87000000.0,5800000000.0,2170000000.0,0.3739,0.09300000000000001
33,2013-12-31,LH,laboratory-of-america-holdings,570000000.0,2490000000.0,0.2183,6970000000.0,0.0855,5380000000.0,0.19329999999999997,92000000.0,5810000000.0,2220000000.0,0.38270000000000004,0.0987
34,2013-09-30,LH,laboratory-of-america-holdings,570000000.0,2570000000.0,0.2115,6690000000.0,0.0851,5120000000.0,0.198,91000000.0,5780000000.0,2240000000.0,0.38689999999999997,0.09820000000000001
35,2013-06-30,LH,laboratory-of-america-holdings,570000000.0,2660000000.0,0.2086,6590000000.0,0.08470000000000001,5050000000.0,0.2003,94000000.0,5730000000.0,2240000000.0,0.3912,0.0989
36,2013-03-31,LH,laboratory-of-america-holdings,570000000.0,2780000000.0,0.2095,6570000000.0,0.08650000000000001,4950000000.0,0.2064,95000000.0,5690000000.0,2250000000.0,0.39490000000000003,0.0999
37,2012-12-31,LH,laboratory-of-america-holdings,580000000.0,2720000000.0,0.2187,6800000000.0,0.09029999999999999,4890000000.0,0.2157,97000000.0,5670000000.0,2250000000.0,0.3968,0.10279999999999999
38,2012-09-30,LH,laboratory-of-america-holdings,600000000.0,2720000000.0,0.2289,6810000000.0,0.0951,4890000000.0,0.2262,97000000.0,5630000000.0,2260000000.0,0.4017,0.10619999999999999
39,2012-06-30,LH,laboratory-of-america-holdings,580000000.0,2630000000.0,0.2273,6100000000.0,0.0958,4610000000.0,0.2321,98000000.0,5620000000.0,2280000000.0,0.405,0.10400000000000001
40,2012-03-31,LH,laboratory-of-america-holdings,550000000.0,2600000000.0,0.2167,6130000000.0,0.0906,4580000000.0,0.2241,99000000.0,5600000000.0,2280000000.0,0.4079,0.099
41,2011-12-31,LH,laboratory-of-america-holdings,520000000.0,2500000000.0,0.207,6110000000.0,0.08460000000000001,4590000000.0,0.21719999999999998,102000000.0,5540000000.0,2280000000.0,0.4105,0.09359999999999999
42,2011-09-30,LH,laboratory-of-america-holdings,520000000.0,2540000000.0,0.2066,6050000000.0,0.0839,4310000000.0,0.2188,102000000.0,5470000000.0,2260000000.0,0.4122,0.0943
43,2011-06-30,LH,laboratory-of-america-holdings,520000000.0,2580000000.0,0.21489999999999998,6170000000.0,0.0885,4370000000.0,0.23309999999999997,103000000.0,5340000000.0,2210000000.0,0.4144,0.0977
44,2011-03-31,LH,laboratory-of-america-holdings,550000000.0,2400000000.0,0.23670000000000002,6200000000.0,0.09880000000000001,4210000000.0,0.2644,103000000.0,5180000000.0,2160000000.0,0.4171,0.10679999999999999
45,2010-12-31,LH,laboratory-of-america-holdings,560000000.0,2470000000.0,0.24559999999999998,6190000000.0,0.1058,4290000000.0,0.2848,105000000.0,5000000000.0,2100000000.0,0.41950000000000004,0.1117
46,2010-09-30,LH,laboratory-of-america-holdings,570000000.0,2270000000.0,0.2608,5050000000.0,0.1153,3190000000.0,0.305,104000000.0,4870000000.0,2049999999.9999998,0.41960000000000003,0.11689999999999999
47,2010-06-30,LH,laboratory-of-america-holdings,560000000.0,2210000000.0,0.2639,4960000000.0,0.11470000000000001,3150000000.0,0.30210000000000004,105000000.0,4780000000.0,2020000000.0,0.4214,0.1173
48,2010-03-31,LH,laboratory-of-america-holdings,540000000.0,2160000000.0,0.2616,4930000000.0,0.1125,3120000000.0,0.2904,107000000.0,4730000000.0,1990000000.0,0.42,0.11470000000000001
49,2009-12-31,LH,laboratory-of-america-holdings,540000000.0,2109999999.9999998,0.2728,4840000000.0,0.1131,3080000000.0,0.2861,109000000.0,4700000000.0,1970000000.0,0.41960000000000003,0.1157
0,2022-03-31,WST,west-pharmaceutical-services,690000000.0,2330000000.0,0.308,3300000000.0,0.21600000000000003,2540000000.0,0.3135,76000000.0,2880000000.0,1190000000.0,0.41259999999999997,0.2377
1,2021-12-31,WST,west-pharmaceutical-services,660000000.0,2340000000.0,0.3153,3310000000.0,0.2183,2540000000.0,0.32270000000000004,76000000.0,2830000000.0,1180000000.0,0.41509999999999997,0.23370000000000002
2,2021-09-30,WST,west-pharmaceutical-services,610000000.0,2200000000.0,0.3091,3140000000.0,0.2108,2410000000.0,0.308,76000000.0,2680000000.0,1090000000.0,0.40490000000000004,0.22820000000000001
3,2021-06-30,WST,west-pharmaceutical-services,520000000.0,2029999999.9999998,0.2786,2930000000.0,0.1875,2280000000.0,0.2852,76000000.0,2520000000.0,990000000.0,0.3936,0.2053
4,2021-03-31,WST,west-pharmaceutical-services,420000000.0,1830000000.0,0.2408,2740000000.0,0.1606,2080000000.0,0.2469,76000000.0,2330000000.0,870000000.0,0.3753,0.1814
5,2020-12-31,WST,west-pharmaceutical-services,350000000.0,1860000000.0,0.2069,2790000000.0,0.1378,2109999999.9999998,0.2119,76000000.0,2150000000.0,770000000.0,0.3577,0.1607
6,2020-09-30,WST,west-pharmaceutical-services,310000000.0,1720000000.0,0.19469999999999998,2580000000.0,0.1301,1970000000.0,0.1993,76000000.0,2040000000.0,710000000.0,0.34840000000000004,0.15259999999999999
7,2020-06-30,WST,west-pharmaceutical-services,290000000.0,1610000000.0,0.1852,2390000000.0,0.1245,1860000000.0,0.1894,76000000.0,1950000000.0,660000000.0,0.3407,0.1465
8,2020-03-31,WST,west-pharmaceutical-services,260000000.0,1490000000.0,0.1734,2250000000.0,0.11710000000000001,1750000000.0,0.1821,76000000.0,1890000000.0,630000000.0,0.33140000000000003,0.1376
9,2019-12-31,WST,west-pharmaceutical-services,240000000.0,1570000000.0,0.1641,2340000000.0,0.11109999999999999,1830000000.0,0.1769,75000000.0,1840000000.0,610000000.0,0.3292,0.1309
10,2019-09-30,WST,west-pharmaceutical-services,230000000.0,1490000000.0,0.1607,2170000000.0,0.11019999999999999,1680000000.0,0.1759,76000000.0,1790000000.0,590000000.0,0.327,0.1278
11,2019-06-30,WST,west-pharmaceutical-services,230000000.0,1450000000.0,0.16390000000000002,2120000000.0,0.1128,1640000000.0,0.1759,75000000.0,1770000000.0,570000000.0,0.3247,0.129
12,2019-03-31,WST,west-pharmaceutical-services,220000000.0,1370000000.0,0.16149999999999998,2040000000.0,0.11130000000000001,1570000000.0,0.16690000000000002,75000000.0,1750000000.0,560000000.0,0.3196,0.1249
13,2018-12-31,WST,west-pharmaceutical-services,210000000.0,1400000000.0,0.1552,1980000000.0,0.10800000000000001,1590000000.0,0.1568,75000000.0,1720000000.0,550000000.0,0.3172,0.12050000000000001
14,2018-09-30,WST,west-pharmaceutical-services,160000000.0,1350000000.0,0.1188,1950000000.0,0.0821,1550000000.0,0.1558,76000000.0,1710000000.0,540000000.0,0.316,0.09050000000000001
15,2018-06-30,WST,west-pharmaceutical-services,150000000.0,1280000000.0,0.1165,1870000000.0,0.0801,1480000000.0,0.15810000000000002,75000000.0,1680000000.0,530000000.0,0.3159,0.09
16,2018-03-31,WST,west-pharmaceutical-services,130000000.0,1310000000.0,0.1042,1870000000.0,0.07139999999999999,1500000000.0,0.147,76000000.0,1630000000.0,510000000.0,0.3151,0.0823
17,2017-12-31,WST,west-pharmaceutical-services,150000000.0,1280000000.0,0.1206,1860000000.0,0.08199999999999999,1480000000.0,0.1561,76000000.0,1600000000.0,510000000.0,0.3206,0.0944
18,2017-09-30,WST,west-pharmaceutical-services,190000000.0,1320000000.0,0.1568,1930000000.0,0.1052,1510000000.0,0.1548,76000000.0,1570000000.0,510000000.0,0.32439999999999997,0.1213
19,2017-06-30,WST,west-pharmaceutical-services,180000000.0,1240000000.0,0.1516,1840000000.0,0.1007,1440000000.0,0.1501,76000000.0,1550000000.0,500000000.0,0.3262,0.11460000000000001
20,2017-03-31,WST,west-pharmaceutical-services,180000000.0,1170000000.0,0.1613,1730000000.0,0.10619999999999999,1360000000.0,0.16690000000000002,75000000.0,1540000000.0,510000000.0,0.3336,0.1192
21,2016-12-31,WST,west-pharmaceutical-services,140000000.0,1120000000.0,0.12960000000000002,1720000000.0,0.08439999999999999,1340000000.0,0.1456,75000000.0,1510000000.0,500000000.0,0.332,0.09539999999999998
22,2016-09-30,WST,west-pharmaceutical-services,140000000.0,1140000000.0,0.12689999999999999,1740000000.0,0.08109999999999999,1370000000.0,0.142,75000000.0,1490000000.0,500000000.0,0.3342,0.0928
23,2016-06-30,WST,west-pharmaceutical-services,100000000.0,1110000000.0,0.0971,1710000000.0,0.060599999999999994,1340000000.0,0.10310000000000001,75000000.0,1460000000.0,480000000.0,0.3326,0.0701
24,2016-03-31,WST,west-pharmaceutical-services,90000000.0,1070000000.0000001,0.0833,1670000000.0,0.0508,1300000000.0,0.08789999999999999,74000000.0,1430000000.0,470000000.0,0.3287,0.0596
25,2015-12-31,WST,west-pharmaceutical-services,100000000.0,1020000000.0,0.09720000000000001,1700000000.0,0.057999999999999996,1250000000.0,0.105,74000000.0,1400000000.0,460000000.0,0.32549999999999996,0.06849999999999999
26,2015-09-30,WST,west-pharmaceutical-services,90000000.0,1000000000.0,0.0969,1670000000.0,0.057,1230000000.0,0.1048,74000000.0,1390000000.0,450000000.0,0.3206,0.0676
27,2015-06-30,WST,west-pharmaceutical-services,120000000.0,990000000.0,0.1276,1660000000.0,0.0745,1220000000.0,0.1424,74000000.0,1400000000.0,450000000.0,0.3195,0.0877
28,2015-03-31,WST,west-pharmaceutical-services,130000000.0,940000000.0,0.13849999999999998,1600000000.0,0.0801,1170000000.0,0.15109999999999998,73000000.0,1410000000.0,450000000.0,0.32030000000000003,0.0943
29,2014-12-31,WST,west-pharmaceutical-services,130000000.0,960000000.0,0.1325,1670000000.0,0.07519999999999999,1270000000.0,0.1398,73000000.0,1420000000.0,450000000.0,0.315,0.08929999999999999
