Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1991-07-24,0.34592,0.34987,0.3401,0.34401,153519018
1991-07-25,0.34592,0.34987,0.34401,0.34592,76844518
1991-07-26,0.34987,0.34987,0.34215,0.34305,86693689
1991-07-29,0.34592,0.34802,0.3401,0.34802,62247374
1991-07-30,0.34802,0.35749,0.34802,0.35539,107281457
1991-07-31,0.35539,0.35843,0.34401,0.35348,120060574
1991-08-01,0.35169,0.37654,0.34987,0.37556,523693898
1991-08-02,0.38043,0.38404,0.37461,0.38225,318836110
1991-08-05,0.38043,0.38043,0.3688,0.37068,117680025
1991-08-06,0.37276,0.38404,0.36507,0.37857,257425928
1991-08-07,0.37857,0.3899,0.37768,0.38534,247132068
1991-08-08,0.38815,0.39575,0.38225,0.38596,221246928
1991-08-09,0.38596,0.3899,0.38043,0.38815,180319811
1991-08-12,0.38815,0.39942,0.38596,0.39575,166455091
1991-08-13,0.39749,0.41286,0.39749,0.40922,334689050
1991-08-14,0.41866,0.42056,0.4119,0.41963,234405251
1991-08-15,0.42056,0.42056,0.4052,0.40699,169973597
1991-08-16,0.40337,0.41471,0.39942,0.40699,185460220
1991-08-19,0.37857,0.39453,0.37068,0.38596,376610157
1991-08-20,0.39394,0.39575,0.38596,0.3899,232901010
1991-08-21,0.4012,0.41382,0.39749,0.41098,260865944
1991-08-22,0.41286,0.41866,0.41098,0.41471,193452022
1991-08-23,0.41286,0.42445,0.40337,0.4052,280773569
1991-08-26,0.4052,0.40922,0.4012,0.4052,118647946
1991-08-27,0.4052,0.41286,0.40337,0.41286,117196061
1991-08-28,0.41286,0.41471,0.40609,0.40699,125645701
1991-08-29,0.40699,0.4119,0.4012,0.4052,132381897
1991-08-30,0.4052,0.40699,0.39942,0.4052,77236937
1991-09-03,0.40337,0.40699,0.39749,0.4012,79852919
1991-09-04,0.40337,0.40337,0.39298,0.39394,139889784
1991-09-05,0.39394,0.39575,0.38815,0.3899,90957782
1991-09-06,0.3899,0.39575,0.38596,0.39394,92579685
1991-09-09,0.39575,0.40922,0.39394,0.40699,147711518
1991-09-10,0.40337,0.4083,0.38043,0.38315,213529687
1991-09-11,0.38815,0.3899,0.37857,0.38596,207879169
1991-09-12,0.39165,0.39165,0.38043,0.38685,139222681
1991-09-13,0.38225,0.38404,0.37068,0.37159,194720797
1991-09-16,0.37654,0.37654,0.35539,0.36116,240317423
1991-09-17,0.35932,0.37461,0.35749,0.37461,158136255
1991-09-18,0.37276,0.38596,0.37068,0.38315,141720916
1991-09-19,0.38404,0.38596,0.37857,0.38043,208271577
1991-09-20,0.38043,0.3899,0.37857,0.38685,219729638
1991-09-23,0.38225,0.38815,0.37654,0.37857,102376537
1991-09-24,0.37857,0.38534,0.3688,0.38404,123906072
1991-09-25,0.38404,0.38596,0.37654,0.38596,63607631
1991-09-26,0.38404,0.38404,0.37461,0.38225,83175223
1991-09-27,0.38225,0.38815,0.37276,0.37461,73352177
1991-09-30,0.37654,0.38043,0.37461,0.37857,73810004
1991-10-01,0.37654,0.39165,0.37461,0.38815,153427476
1991-10-02,0.39575,0.39575,0.37857,0.38043,21006358
1991-10-03,0.38225,0.38225,0.36331,0.36507,211384568
1991-10-04,0.367,0.37276,0.36331,0.3688,92697358
1991-10-07,0.367,0.37276,0.36331,0.36794,75562671
1991-10-08,0.36794,0.37068,0.35539,0.3688,201169190
1991-10-09,0.3688,0.37276,0.36507,0.367,155023259
1991-10-10,0.37276,0.37461,0.35749,0.36507,183602822
1991-10-11,0.36794,0.37361,0.35539,0.37068,140203672
1991-10-14,0.37461,0.38404,0.37276,0.38138,130655314
1991-10-15,0.38596,0.4012,0.38225,0.4012,336585636
1991-10-16,0.4012,0.41286,0.39942,0.40922,234588411
1991-10-17,0.4052,0.40699,0.39394,0.40054,177062908
1991-10-18,0.42145,0.42445,0.41647,0.42056,521980399
1991-10-21,0.42228,0.42727,0.41471,0.41866,136279736
1991-10-22,0.42445,0.42996,0.41647,0.41647,243155756
1991-10-23,0.42056,0.42228,0.40337,0.40609,197166729
1991-10-24,0.4052,0.40699,0.39394,0.39846,207761466
1991-10-25,0.39575,0.39942,0.38815,0.39165,124926364
1991-10-28,0.39394,0.39575,0.38815,0.39394,90931583
1991-10-29,0.39394,0.39749,0.38815,0.39575,118229441
1991-10-30,0.39749,0.40337,0.37857,0.38043,173125809
1991-10-31,0.38815,0.39575,0.38225,0.39394,270715113
1991-11-01,0.39165,0.39749,0.38596,0.3899,235046165
1991-11-04,0.38815,0.38815,0.37068,0.38043,228074551
1991-11-05,0.38043,0.38596,0.37276,0.37276,251788464
1991-11-06,0.37461,0.37654,0.36331,0.367,276535643
1991-11-07,0.37068,0.38596,0.3688,0.38043,346539451
1991-11-08,0.39165,0.41098,0.3899,0.40699,438909820
1991-11-11,0.40922,0.41647,0.40699,0.41098,192628018
1991-11-12,0.41471,0.41866,0.41098,0.41647,194668423
1991-11-13,0.41286,0.41647,0.40922,0.41382,217126709
1991-11-14,0.41471,0.42228,0.41286,0.41866,219559566
1991-11-15,0.41647,0.41866,0.38043,0.38225,300079527
1991-11-18,0.38225,0.4012,0.38225,0.39846,278811633
1991-11-19,0.39575,0.39575,0.38043,0.39165,333407197
1991-11-20,0.39165,0.39749,0.38404,0.38596,196316573
1991-11-21,0.38596,0.39575,0.38596,0.3899,124743176
1991-11-22,0.3899,0.39575,0.38404,0.39165,114266188
1991-11-25,0.3899,0.39942,0.3899,0.39165,91598670
1991-11-26,0.39394,0.39749,0.38225,0.39394,162648789
1991-11-27,0.39165,0.39394,0.38596,0.3899,73849242
1991-11-29,0.38596,0.39394,0.38596,0.38815,39815298
1991-12-02,0.38815,0.39749,0.38225,0.39575,138856435
1991-12-03,0.39749,0.39749,0.38404,0.38596,120126030
1991-12-04,0.38815,0.38815,0.38225,0.38596,94070802
1991-12-05,0.38596,0.3899,0.37654,0.38225,115848879
1991-12-06,0.37857,0.38043,0.37068,0.37276,230049623
1991-12-09,0.37461,0.38225,0.37276,0.37556,114253095
1991-12-10,0.37461,0.37857,0.37068,0.37556,143198973
1991-12-11,0.37654,0.38043,0.37068,0.37461,98753463
1991-12-12,0.37768,0.38043,0.37461,0.37768,107150764
1991-12-13,0.38043,0.38815,0.38043,0.38534,111087768
1991-12-16,0.38534,0.38815,0.38225,0.38596,90146773
1991-12-17,0.38596,0.3899,0.38404,0.38596,114266188
1991-12-18,0.38404,0.39749,0.38225,0.39575,217924558
1991-12-19,0.39165,0.39575,0.38815,0.38815,134683953
1991-12-20,0.39165,0.39394,0.38404,0.38404,149699730
1991-12-23,0.38596,0.39575,0.38225,0.39394,120479128
1991-12-24,0.39749,0.41098,0.39575,0.39942,220213514
1991-12-26,0.40337,0.42056,0.39942,0.41963,157076737
1991-12-27,0.41866,0.42637,0.41647,0.42056,195898007
1991-12-30,0.42056,0.43762,0.42056,0.43391,214471430
1991-12-31,0.43885,0.44344,0.42812,0.43123,156527403
1992-01-02,0.42637,0.45688,0.42445,0.45507,272847174
1992-01-03,0.45874,0.46057,0.44529,0.45106,222188642
1992-01-06,0.44925,0.45106,0.4416,0.44344,133415185
1992-01-07,0.43977,0.45507,0.43977,0.45196,165212514
1992-01-08,0.44708,0.46821,0.44708,0.46237,271813800
1992-01-09,0.46237,0.47582,0.46057,0.47582,243508890
1992-01-10,0.47037,0.47769,0.46642,0.47582,229160195
1992-01-13,0.47582,0.47978,0.47037,0.47398,125959609
1992-01-14,0.47582,0.49515,0.47582,0.49295,319764790
1992-01-15,0.49295,0.49689,0.48169,0.48562,380416419
1992-01-16,0.48751,0.4911,0.47769,0.47978,342798569
1992-01-17,0.5179,0.5275,0.49515,0.49515,990751759
1992-01-20,0.49295,0.49873,0.48929,0.48929,244856115
1992-01-21,0.4911,0.4911,0.46642,0.46731,226661915
1992-01-22,0.47037,0.48751,0.46821,0.48562,214510716
1992-01-23,0.4911,0.49515,0.48169,0.49295,161576257
1992-01-24,0.49295,0.5027,0.48929,0.49419,207421444
1992-01-27,0.49515,0.49873,0.4911,0.49295,97458481
1992-01-28,0.49515,0.49956,0.48169,0.49873,202882655
1992-01-29,0.49515,0.5027,0.48347,0.48347,168822565
1992-01-30,0.48562,0.48751,0.47978,0.48751,101735601
1992-01-31,0.48929,0.49873,0.48562,0.49515,168822565
1992-02-03,0.49515,0.5064,0.49295,0.5027,184675441
1992-02-04,0.5027,0.5064,0.49689,0.5027,225314749
1992-02-05,0.5064,0.5103,0.49784,0.5055,188612496
1992-02-06,0.5027,0.5045,0.48929,0.49019,108772625
1992-02-07,0.4911,0.49515,0.47978,0.48929,172301802
1992-02-10,0.48929,0.4911,0.48169,0.48258,100950837
1992-02-11,0.48169,0.48751,0.47582,0.48071,142492636
1992-02-12,0.48751,0.5009,0.48169,0.49873,161118482
1992-02-13,0.49873,0.49873,0.48751,0.4911,88773428
1992-02-14,0.48751,0.4911,0.48347,0.49019,84771040
1992-02-18,0.4911,0.49295,0.47978,0.47978,79826773
1992-02-19,0.47978,0.48169,0.47218,0.47398,111728685
1992-02-20,0.47769,0.49515,0.47582,0.49419,152825816
1992-02-21,0.49515,0.5009,0.49295,0.49689,177023656
1992-02-24,0.5064,0.5082,0.5027,0.5055,200175097
1992-02-25,0.5064,0.5235,0.49873,0.5235,265352382
1992-02-26,0.5215,0.5352,0.5215,0.5343,267536695
1992-02-27,0.5352,0.5352,0.5198,0.5235,142675791
1992-02-28,0.5235,0.5275,0.5122,0.516,105568052
1992-03-02,0.5179,0.5235,0.5139,0.5139,104233876
1992-03-03,0.5179,0.5198,0.5064,0.5073,115940428
1992-03-04,0.5064,0.5103,0.49515,0.49689,134736277
1992-03-05,0.49295,0.5009,0.48169,0.48562,276457183
1992-03-06,0.48562,0.48929,0.48169,0.48929,156828238
1992-03-09,0.48751,0.4911,0.48562,0.48751,127228426
1992-03-10,0.48929,0.49515,0.48751,0.48751,143290522
1992-03-11,0.48751,0.4911,0.48169,0.48347,153754479
1992-03-12,0.48347,0.48751,0.47037,0.47978,178567092
1992-03-13,0.48347,0.48751,0.47398,0.48258,92475049
1992-03-16,0.47978,0.48562,0.47218,0.48472,65739720
1992-03-17,0.48562,0.48751,0.47978,0.48071,99381274
1992-03-18,0.48347,0.48929,0.48169,0.48751,94633203
1992-03-19,0.48751,0.48751,0.47978,0.48169,138411734
1992-03-20,0.48169,0.48347,0.48169,0.48347,63254506
1992-03-23,0.48169,0.48751,0.48169,0.48169,58480319
1992-03-24,0.48562,0.49689,0.48347,0.49689,244568340
1992-03-25,0.49689,0.49689,0.4911,0.49295,141956364
1992-03-26,0.49515,0.49873,0.48751,0.48929,143669846
1992-03-27,0.48833,0.48929,0.46237,0.46642,308934656
1992-03-30,0.46821,0.46821,0.4416,0.44436,395942302
1992-03-31,0.44529,0.45688,0.44344,0.44529,248322292
1992-04-01,0.43762,0.45289,0.43762,0.45106,186454249
1992-04-02,0.45106,0.45507,0.44648,0.44925,156462022
1992-04-03,0.44925,0.45289,0.44708,0.45106,136005055
1992-04-06,0.45106,0.46642,0.45106,0.46451,119105741
1992-04-07,0.46642,0.46821,0.43762,0.43762,268857798
1992-04-08,0.43577,0.43577,0.41866,0.42727,428628958
1992-04-09,0.42812,0.44529,0.42228,0.43762,224386033
1992-04-10,0.43762,0.43977,0.42056,0.42445,320065688
1992-04-13,0.42445,0.43391,0.42228,0.43188,143447474
1992-04-14,0.4416,0.45289,0.43762,0.44925,168639434
1992-04-15,0.44344,0.46545,0.43977,0.46237,253842085
1992-04-16,0.46057,0.46451,0.44708,0.45106,302106902
1992-04-20,0.45106,0.45106,0.42812,0.43391,240631307
1992-04-21,0.43577,0.43762,0.42812,0.42996,210639080
1992-04-22,0.42996,0.44344,0.42996,0.44041,200318990
1992-04-23,0.43977,0.44529,0.42812,0.43577,213503517
1992-04-24,0.43577,0.44529,0.42812,0.43188,114776274
1992-04-27,0.42812,0.42996,0.42056,0.42637,163812928
1992-04-28,0.42228,0.42637,0.4052,0.41471,203353545
1992-04-29,0.41471,0.43577,0.41471,0.43577,232286315
1992-04-30,0.43762,0.46057,0.43188,0.4597,303951213
1992-05-01,0.45874,0.46451,0.44529,0.45289,156932874
1992-05-04,0.45507,0.46821,0.45289,0.46237,143918367
1992-05-05,0.46237,0.46323,0.45507,0.46237,210312064
1992-05-06,0.46451,0.47492,0.46237,0.47218,207866142
1992-05-07,0.47037,0.47582,0.46237,0.46451,201286936
1992-05-08,0.47037,0.48071,0.46642,0.47398,232050852
1992-05-11,0.47398,0.47978,0.47037,0.47582,106156588
1992-05-12,0.47582,0.48169,0.47218,0.47582,89976778
1992-05-13,0.47769,0.48347,0.47582,0.47978,113834559
1992-05-14,0.47978,0.48169,0.46057,0.46939,183262759
1992-05-15,0.46642,0.46821,0.46237,0.46323,141668633
1992-05-18,0.47037,0.47037,0.45874,0.46175,150759143
1992-05-19,0.46451,0.46451,0.45106,0.45416,153780625
1992-05-20,0.45688,0.46057,0.45289,0.45874,202280955
1992-05-21,0.46057,0.46057,0.44925,0.45196,160804535
1992-05-22,0.45106,0.45688,0.45106,0.45507,54268604
1992-05-26,0.45507,0.45688,0.44925,0.45289,111663269
1992-05-27,0.45289,0.46057,0.45106,0.46057,179953586
1992-05-28,0.45874,0.46057,0.45106,0.45507,148600990
1992-05-29,0.45688,0.46323,0.45507,0.45688,208166973
1992-06-01,0.43762,0.45507,0.42812,0.43977,289680989
1992-06-02,0.43977,0.43977,0.42996,0.43188,181810934
1992-06-03,0.43188,0.43188,0.41286,0.41382,351025813
1992-06-04,0.41471,0.41866,0.40922,0.41647,210390534
1992-06-05,0.41866,0.42228,0.41471,0.41963,131649439
1992-06-08,0.42056,0.42056,0.41286,0.41471,121852492
1992-06-09,0.41471,0.41471,0.40922,0.41286,118281737
1992-06-10,0.41286,0.41866,0.40922,0.41098,147855444
1992-06-11,0.41098,0.41471,0.40922,0.4119,164100642
1992-06-12,0.41647,0.42056,0.41471,0.41736,112709656
1992-06-15,0.41286,0.41286,0.4012,0.40219,220945953
1992-06-16,0.39575,0.39749,0.37276,0.37654,426680060
1992-06-17,0.37461,0.37654,0.35932,0.36331,355316033
1992-06-18,0.36331,0.37461,0.34215,0.34592,506519994
1992-06-19,0.35169,0.35169,0.33458,0.34215,499182083
1992-06-22,0.33639,0.34215,0.32687,0.33817,455390505
1992-06-23,0.34401,0.34802,0.3401,0.34592,363844137
1992-06-24,0.34802,0.35169,0.34592,0.35169,246491131
1992-06-25,0.35539,0.35539,0.34592,0.34861,187566060
1992-06-26,0.34987,0.35169,0.3401,0.34592,128889533
1992-06-29,0.34987,0.36024,0.34592,0.35749,220056618
1992-06-30,0.35749,0.3688,0.35539,0.367,225798694
1992-07-01,0.367,0.37857,0.36507,0.37461,167619200
1992-07-02,0.37461,0.37461,0.34987,0.35348,299726341
1992-07-06,0.35539,0.35749,0.34802,0.35348,142479537
1992-07-07,0.35348,0.35348,0.33269,0.33817,241847755
1992-07-08,0.33639,0.34987,0.33639,0.34987,228846338
1992-07-09,0.35169,0.35539,0.34987,0.35079,193622077
1992-07-10,0.35169,0.35348,0.34305,0.34987,167933110
1992-07-13,0.34987,0.36024,0.34592,0.35932,146638977
1992-07-14,0.35932,0.367,0.35932,0.36331,147136065
1992-07-15,0.36331,0.37461,0.36116,0.367,203745985
1992-07-16,0.36507,0.37461,0.36116,0.37276,163263597
1992-07-17,0.34401,0.35169,0.34103,0.34401,494748061
1992-07-20,0.34215,0.34592,0.33639,0.34215,224372963
1992-07-21,0.34802,0.35348,0.34401,0.34987,154094574
1992-07-22,0.34592,0.34802,0.33639,0.33817,189161812
1992-07-23,0.3401,0.34215,0.33458,0.34215,200305852
1992-07-24,0.3401,0.35348,0.33639,0.35079,157626088
1992-07-27,0.34987,0.35539,0.34592,0.34592,2799091
1992-07-28,0.34802,0.35539,0.34592,0.35539,156775955
1992-07-29,0.35627,0.36507,0.35539,0.36116,292859413
1992-07-30,0.36116,0.36331,0.35749,0.36116,161040039
1992-07-31,0.36116,0.36331,0.35749,0.35749,105934289
1992-08-03,0.35749,0.36116,0.34802,0.34987,80049197
1992-08-04,0.34401,0.34987,0.34215,0.34802,139811259
1992-08-05,0.34802,0.34802,0.3401,0.34215,162635796
1992-08-06,0.33817,0.3401,0.32687,0.33639,301269869
1992-08-07,0.3211,0.33458,0.31744,0.33185,255947837
1992-08-10,0.33055,0.3401,0.32879,0.33727,106797560
1992-08-11,0.3401,0.3401,0.32879,0.33269,141668633
1992-08-12,0.33458,0.33817,0.33055,0.33727,141760210
1992-08-13,0.3401,0.34802,0.33817,0.34215,199691173
1992-08-14,0.34401,0.34592,0.3401,0.34215,158947206
1992-08-17,0.33817,0.34215,0.33458,0.34215,150314446
1992-08-18,0.3401,0.34592,0.3401,0.34215,131165409
1992-08-19,0.34103,0.34592,0.3401,0.3401,199167976
1992-08-20,0.34215,0.34401,0.33817,0.34215,127189184
1992-08-21,0.34215,0.34592,0.33639,0.34103,127843145
1992-08-24,0.33817,0.34215,0.33055,0.33055,177716813
1992-08-25,0.33055,0.3401,0.33055,0.33948,154578509
1992-08-26,0.33817,0.3401,0.33055,0.33817,141380858
1992-08-27,0.34215,0.34503,0.33817,0.3401,96634479
1992-08-28,0.33817,0.34592,0.33639,0.34401,71521024
1992-08-31,0.34401,0.35348,0.34215,0.35169,141446245
1992-09-01,0.35348,0.35539,0.34987,0.35539,70409214
1992-09-02,0.35539,0.37276,0.35539,0.37068,221770072
1992-09-03,0.37461,0.37654,0.36507,0.36507,247419799
1992-09-04,0.3688,0.3688,0.35749,0.36116,73849242
1992-09-08,0.35749,0.367,0.35539,0.36507,81749528
1992-09-09,0.367,0.37654,0.36507,0.37461,183589791
1992-09-10,0.367,0.37857,0.36331,0.37654,266477215
1992-09-11,0.37461,0.37654,0.36331,0.36398,210076617
1992-09-14,0.37461,0.38225,0.37068,0.37857,250715918
1992-09-15,0.37654,0.37654,0.36507,0.3688,255202288
1992-09-16,0.36507,0.3688,0.35539,0.35932,208716309
1992-09-17,0.36116,0.36116,0.3471,0.35169,201378513
1992-09-18,0.34987,0.35843,0.34592,0.35539,135010941
1992-09-21,0.35749,0.36507,0.35348,0.35539,104730893
1992-09-22,0.35749,0.35749,0.34592,0.34987,130262956
1992-09-23,0.35169,0.36331,0.34802,0.36331,144781622
1992-09-24,0.36116,0.36507,0.35348,0.35348,146743653
1992-09-25,0.35348,0.35539,0.34592,0.34802,160542911
1992-09-28,0.34401,0.34401,0.33458,0.34215,174616960
1992-09-29,0.3401,0.34802,0.33639,0.34305,183668307
1992-09-30,0.34401,0.34802,0.3401,0.34503,116842950
1992-10-01,0.34215,0.34503,0.33817,0.33817,143329771
1992-10-02,0.3401,0.34215,0.32879,0.33458,132604207
1992-10-05,0.33055,0.33458,0.31744,0.33269,309431679
1992-10-06,0.33458,0.34401,0.32687,0.34215,132486541
1992-10-07,0.34401,0.34592,0.33269,0.33458,132329537
1992-10-08,0.33639,0.33817,0.32879,0.33269,148287027
1992-10-09,0.33269,0.33639,0.32879,0.33185,68604234
1992-10-12,0.33055,0.33817,0.33055,0.33639,83659184
1992-10-13,0.34215,0.35169,0.33639,0.3471,171883196
1992-10-14,0.34592,0.35348,0.34401,0.35169,111794100
1992-10-15,0.34987,0.35169,0.34592,0.34802,88080198
1992-10-16,0.35749,0.37857,0.35539,0.37461,527107776
1992-10-19,0.37461,0.37654,0.37068,0.37461,228950912
1992-10-20,0.37461,0.38225,0.37068,0.37556,335460729
1992-10-21,0.37654,0.37857,0.367,0.37068,133428248
1992-10-22,0.37068,0.37654,0.3688,0.37276,98648762
